schol_id,University,Major,Level,Language,Tuition Covered,Accomodation covered?,Living Expense Covered?,Tuition fees to pay,Original Tuition fee,Start_Month,Start_Year,Accomodation_To_Pay,Accomodation_duration,Expense_To_Pay,Expense_duration
201,Zhejiang A & F University,B.Eng. in Wood Science and Engineering,Bachelor,Chinese,8300.0,0,0,8300,16600.0,Sep,2019,360.0,MONTH,1000.0,MONTH
202,Zhejiang A & F University,B. Eng. in Molecular Material and Engineering,Bachelor,Chinese,8300.0,0,0,8300,16600.0,Sep,2019,360.0,MONTH,1000.0,MONTH
203,Zhejiang A & F University,B.Eng. in Machine Designing & Manufacturing & Automation,Bachelor,Chinese,8300.0,0,0,8300,16600.0,Sep,2019,360.0,MONTH,1000.0,MONTH
204,Zhejiang A & F University,B.Ag. in Animal Science,Bachelor,Chinese,8300.0,0,0,8300,16600.0,Sep,2019,360.0,MONTH,1000.0,MONTH
205,Zhejiang A & F University,B.Ag. in Forestry Protection,Bachelor,Chinese,8300.0,0,0,8300,16600.0,Sep,2019,360.0,MONTH,1000.0,MONTH
206,Zhejiang A & F University,B Sc in Biological Technology,Bachelor,Chinese,8300.0,0,0,8300,16600.0,Sep,2019,360.0,MONTH,1000.0,MONTH
207,Zhejiang A & F University,B.Ag. in Chinese Medicine,Bachelor,Chinese,8300.0,0,0,8300,16600.0,Sep,2019,360.0,MONTH,1000.0,MONTH
208,Zhejiang A & F University,Food Quality and Safety,Bachelor,Chinese,8300.0,0,0,8300,16600.0,Sep,2019,360.0,MONTH,1000.0,MONTH
209,Zhejiang A & F University,B.Ag. in Tea Science,Bachelor,Chinese,8300.0,0,0,8300,16600.0,Sep,2019,360.0,MONTH,1000.0,MONTH
210,Zhejiang A & F University,B.A. in Art Design (Garden Art Design),Bachelor,Chinese,8300.0,0,0,8300,16600.0,Sep,2019,360.0,MONTH,1000.0,MONTH
211,Shandong Jianzhu University,Thermal Energy and Power Engineering,Bachelor,Chinese,9000.0,0,0,12000,21000.0,Sep,2019,1500.0,MONTH,500.0,MONTH
212,Shandong Jianzhu University,Civil Engineering,Bachelor,English,9000.0,0,0,12000,21000.0,Sep,2019,1500.0,MONTH,500.0,MONTH
213,Qingdao University,Bachelor of Software Engineering ,Bachelor,English,20000.0,0,0,0,20000.0,Aug,2019,958.0,MONTH,1250.0,MONTH
214,Qingdao University,Bachelor's Program of Chinese Language,Bachelor,Chinese,18000.0,1,1,4500,22500.0,Sep,2019,0.0,YEAR,0.0,MONTH
215,Zhengzhou University,Civil Engineering,Bachelor,English,30000.0,0,0,0,30000.0,Sep,2019,1125.0,MONTH,1000.0,MONTH
216,Zhengzhou University,Pharmacy,Bachelor,English,30000.0,0,0,0,30000.0,Sep,2019,1125.0,MONTH,1000.0,MONTH
217,Zhengzhou University,Software Engineering,Bachelor,English,30000.0,0,0,0,30000.0,Sep,2019,1125.0,MONTH,1000.0,MONTH
218,Zhejiang Normal University,Financial Management,Bachelor,English,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
219,Zhejiang Normal University,Computer Science and Technology,Bachelor,English,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
220,Zhejiang Normal University,Environmental Science and Engineering,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
221,Zhejiang Normal University,Teaching Chinese to Foreigners as a Second Language,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
222,Zhejiang Normal University,Business Administration,Bachelor,English,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
223,Zhejiang Normal University,Computer Science and Technology,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
224,Zhejiang Normal University, Electronic Business,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
225,Zhejiang Normal University,Electronic and Information Engineering,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
226,Zhejiang Normal University,Chemistry,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
227,Zhejiang Normal University,Material Science and Engineering,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
228,Zhejiang Normal University,Chinese Language,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
229,Zhejiang Normal University,Transportation,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
230,Zhejiang Normal University,"Mechanical Design, Manufacturing and Automation",Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
231,Zhejiang Normal University,Geography,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
232,Zhejiang Normal University,Industrial Design,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
233,Zhejiang Normal University,Biology,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
234,Zhejiang Normal University,Science Education,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
235,Zhejiang Normal University,Network Engineering,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
236,Zhejiang Normal University,Telecommunications Engineering,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
237,Zhejiang Normal University,Optical Information Science & Engineering,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
238,Zhejiang Normal University,Information & Computer Science,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
239,Zhejiang Normal University,Physics,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
240,Zhejiang Normal University,Literature of Theatre Film & Television,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
241,Zhejiang Normal University,Mathematics & Applied Mathematics,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
242,Zhejiang Normal University,Culture Industry Management,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
243,Zhejiang Normal University, Digital Media Arts,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
244,Zhejiang Normal University,Environmental Design,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
245,Zhejiang Normal University,Product Design,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
246,Zhejiang Normal University,Visual Communication Design,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
247,Zhejiang Normal University,Fine Arts,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
248,Zhejiang Normal University,Dancing,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
249,Zhejiang Normal University,Musicology,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
250,Zhejiang Normal University,Japanese,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
251,Zhejiang Normal University,English,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
252,Zhejiang Normal University,Translation（English and Chinese）,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
253,Zhejiang Normal University,History,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
254,Zhejiang Normal University,Chinese Language & Literature,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
255,Zhejiang Normal University,Direction and Administration of Social Sports,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
256,Zhejiang Normal University,Physical Education,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
257,Zhejiang Normal University,Science of Animated Cartoon,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
258,Zhejiang Normal University,Special Education,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
259,Zhejiang Normal University,Early Childhood Education,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
260,Zhejiang Normal University,Applied Psychology,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
261,Zhejiang Normal University,Education Technology,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
262,Zhejiang Normal University,Primary School Education,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
263,Zhejiang Normal University,Public Administration,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
264,Zhejiang Normal University,Social Work,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
265,Zhejiang Normal University,Law,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
266,Zhejiang Normal University,Ideological and Political Education,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
267,Zhejiang Normal University,Tourism Management,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
268,Zhejiang Normal University,International Economics & Trade,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
269,Zhejiang Normal University,Finance,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
270,Zhejiang Normal University,Financial Management,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
271,Zhejiang Normal University,Business Administration,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
272,Zhejiang Normal University,Accounting,Bachelor,Chinese,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
273,Zhejiang Normal University,Software Engineering,Bachelor,English,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
274,Zhejiang Normal University,"Mechanical Design, Manufacturing and Automation",Bachelor,English,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
275,Zhejiang Normal University,Material Science and Engineering,Bachelor,English,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
276,Zhejiang Normal University,Financial Management,Bachelor,English,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
277,Zhejiang Normal University,International Economics and Trade,Bachelor,English,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
278,Zhejiang Normal University,Electronic and Information Engineering,Bachelor,English,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
279,Zhejiang Normal University,Applied Chemistry,Bachelor,English,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
280,Zhejiang Normal University,Biotechnology,Bachelor,English,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
281,Zhejiang Normal University,Environmental Science and Engineering,Bachelor,English,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
282,Zhejiang Normal University,Environmental Science and Engineering,Bachelor,English,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
283,Zhejiang Normal University,Applied Chemistry,Bachelor,English,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
284,Zhejiang Normal University,Electronic and Information Engineering,Bachelor,English,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
285,Zhejiang Normal University,Transportation,Bachelor,English,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
286,Zhejiang Normal University,Biotechnology,Bachelor,English,20000.0,0,0,5200,25200.0,Sep,2019,825.0,MONTH,1500.0,MONTH
287,Zhejiang Normal University,International Economics and Trade,Bachelor,English,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
288,Zhejiang Normal University,"Mechanical Design, Manufacturing and Automation",Bachelor,English,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
289,Zhejiang Normal University,Material Science and Engineering,Bachelor,English,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
290,Zhejiang Normal University,Software Engineering,Bachelor,English,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
291,Zhejiang Normal University,Transportation,Bachelor,English,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
292,Zhejiang Normal University,Financial Management,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
293,Zhejiang Normal University,Accounting,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
294,Zhejiang Normal University,Business Administration,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
295,Zhejiang Normal University,Finance,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
296,Zhejiang Normal University,International Economics & Trade,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
297,Zhejiang Normal University,Tourism Management,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
298,Zhejiang Normal University,Ideological and Political Education,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
299,Zhejiang Normal University,Social Work,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
300,Zhejiang Normal University,Law,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
301,Zhejiang Normal University,Public Administration,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
302,Zhejiang Normal University,Primary School Education,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
303,Zhejiang Normal University,Education Technology,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
304,Zhejiang Normal University,Applied Psychology,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
305,Zhejiang Normal University,Early Childhood Education,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
306,Zhejiang Normal University,Special Education,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
307,Zhejiang Normal University,Science of Animated Cartoon,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
308,Zhejiang Normal University,Physical Education,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
309,Zhejiang Normal University,Direction and Administration of Social Sports,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
310,Zhejiang Normal University,Chinese Language & Literature,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
311,Zhejiang Normal University,History,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
312,Zhejiang Normal University,English,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
313,Zhejiang Normal University,Translation（English and Chinese）,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
314,Zhejiang Normal University,Japanese,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
315,Zhejiang Normal University,Musicology,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
316,Zhejiang Normal University,Dancing,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
317,Zhejiang Normal University,Fine Arts,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
318,Zhejiang Normal University,Environmental Design,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
319,Zhejiang Normal University,Visual Communication Design,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
320,Zhejiang Normal University,Product Design,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
321,Zhejiang Normal University, Digital Media Arts,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
322,Zhejiang Normal University,Culture Industry Management,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
323,Zhejiang Normal University,Literature of Theatre Film & Television,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
324,Zhejiang Normal University,Mathematics & Applied Mathematics,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
325,Zhejiang Normal University,Physics,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
326,Zhejiang Normal University,Information & Computer Science,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
327,Zhejiang Normal University,Optical Information Science & Engineering,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
328,Zhejiang Normal University,Telecommunications Engineering,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
329,Zhejiang Normal University,Network Engineering,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
330,Zhejiang Normal University,Biology,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
331,Zhejiang Normal University,Science Education,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
332,Zhejiang Normal University,Geography,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
333,Zhejiang Normal University,Industrial Design,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
334,Zhejiang Normal University,"Mechanical Design, Manufacturing and Automation",Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
335,Zhejiang Normal University,Transportation,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
336,Zhejiang Normal University,Chinese Language,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
337,Zhejiang Normal University,Chemistry,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
338,Zhejiang Normal University,Material Science and Engineering,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
339,Zhejiang Normal University,Electronic and Information Engineering,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
340,Zhejiang Normal University, Electronic Business,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
341,Zhejiang Normal University,Environmental Science and Engineering,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
342,Zhejiang Normal University,Teaching Chinese to Foreigners as a Second Language,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
343,Zhejiang Normal University,Computer Science and Technology,Bachelor,Chinese,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
344,Zhejiang Normal University,Business Administration,Bachelor,English,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
345,Zhejiang Normal University,Computer Science and Technology,Bachelor,English,16800.0,0,0,5200,22000.0,Sep,2019,500.0,MONTH,1500.0,MONTH
346,"The Sino-British College, University of Shanghai for Science and Technology",Business Management,Bachelor,English,80000.0,0,0,40000,120000.0,Sep,2019,24000.0,YEAR,2700.0,MONTH
347,"The Sino-British College, University of Shanghai for Science and Technology",Events Management ,Bachelor,English,80000.0,0,0,40000,120000.0,Sep,2019,24000.0,YEAR,2700.0,MONTH
